Headline,Body ID,Stance
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",244,unrelated
Rumors about Fidel Castro’s death again circulate on the Internet,244,unrelated
Rumors Of Fidel Castro's Death Circulate After Prolonged Absence From Public Life,244,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,244,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",244,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",244,unrelated
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,244,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",244,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',244,unrelated
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",244,unrelated
Hundreds of Palestinians flee as Israel opens dams into Gaza Valley,244,unrelated
Omsk schoolboy turned into a man-magnet after shock,244,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,244,unrelated
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",244,unrelated
Man who slaps people around the head for sneezing hunted by police,244,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,244,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,244,unrelated
Israel denies causing Gaza floods by opening dams,244,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,244,unrelated
Texas plumber's truck on front line of Syria war,244,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",244,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",244,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,244,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,244,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,244,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,244,unrelated
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,244,unrelated
"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",244,unrelated
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",244,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,244,unrelated
Reports: Boko Haram may release schoolgirls as part of deal,244,unrelated
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",244,unrelated
"Israel opens dams, floods Gaza",244,unrelated
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,244,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",244,unrelated
Rumor Fatigue Sets In at False Alarms of Castro’s Death,244,unrelated
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,244,unrelated
Electric shock turns Russian boy into Marvel's Magneto,244,unrelated
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,244,unrelated
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",244,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,244,agree
Mystery man slaps shoppers around head for sneezing,244,unrelated
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,244,unrelated
Isilkulskom student has gained superhero powers after shock,244,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,244,unrelated
Meet the X-BOY: Electric shock turns kid into MAGNETO,244,unrelated
Boko Haram denies it has agreed ceasefire,244,unrelated
Nigeria and Boko Haram 'agree ceasefire and girls' release',244,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,244,unrelated
HBO in talks with Apple to be launch partner for coming web service 'HBO Now',244,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,244,unrelated
The “Flood Libel” Propagandists of 2015,244,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,244,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",244,agree
"UBS survey finds 10% of consumers want a smartwatch, expects 24M Apple Watch sales in fiscal 2015",247,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,247,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",247,discuss
"10% of Consumers 'Very Likely' to Buy a Smartwatch in 2015, Suggesting 24M Apple Watches",247,unrelated
Taylor Lianne Chandler: Everything you need to know about Michael Phelps’ intersex girlfriend,247,agree
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,251,unrelated
6 hidden mass graves may hold missing Mexican students,251,unrelated
Eggnog-chugging contest leads to hospital stay,251,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,251,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,251,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,251,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,251,unrelated
Mass grave found after 40 students disappear in Mexican protest,251,unrelated
A Mass Grave Points to a Student Massacre in Mexico,251,unrelated
Mexico Student Massacre Update: More Graves Discovered At Murder Site,251,unrelated
The Case of the Stolen Batmobile Has Been Solved,251,unrelated
Homeland Security: No ISIL fighters on U.S. border,251,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,251,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,251,unrelated
Star Wars: The Force Awakens to be released this summer?,251,unrelated
ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,251,unrelated
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",251,unrelated
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,251,unrelated
Mexico checks if 43 missing students in mass grave,251,unrelated
Islamic State militants allegedly used chlorine gas against Iraqi security forces,251,unrelated
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,251,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",251,unrelated
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",251,unrelated
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,251,unrelated
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,251,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,251,unrelated
Utah Man Hospitalized After Winning Eggnog Chugging Contest,251,unrelated
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",251,unrelated
Missing Mexican students 'not found in mass grave',251,unrelated
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,251,unrelated
Mexico finds 4 more graves at site of suspected student massacre,251,unrelated
Chugging eggnog at office party lands man in hospital,251,unrelated
"Are missing students in mass graves found near Iguala, Mexico?",251,unrelated
Mexico prosecutor: Students not in 1st mass graves,251,unrelated
Mexico police find mass grave near site 43 students vanished,251,unrelated
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,251,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",251,unrelated
Nujaifi Condemns / Daash / crime in Saqlawiyah and Alsiger areas of Anbar.,251,unrelated
ISIS militants trick mother into ‘eating her kidnapped son’,251,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",251,discuss
Mexican investigators fear mass grave might hold 43 missing students,251,unrelated
US hostage Luke Somers dies after rescue bid,251,unrelated
Batmobile wasn't stolen: Cops,251,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,251,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,251,unrelated
Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,251,unrelated
Utah man hospitalized after eggnog-chugging competition,251,unrelated
Mexico Says Students Not Among Dead in Mass Grave,251,unrelated
BREAKING: ISIS USES CHEMICAL WEAPONS – Murders 300 Iraqi Soldiers in Chlorine Gas Attack,251,unrelated
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,251,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,251,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,251,unrelated
Missing Mexico students not among 28 bodies found in mass grave,251,unrelated
ISIS chlorine attack on security forces confirmed – Iraq officials,251,unrelated
"North Korean leader Kim Jong Un had ankle surgery, report says",251,unrelated
Was The Batmobile Stolen In Detroit?,251,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,251,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",251,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",251,unrelated
US drones hunt Isis leader in Syria,251,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,251,unrelated
Mexican students not among bodies found in mass graves,251,unrelated
Reports: Islamic State uses chlorine gas against Iraqi forces,251,unrelated
New iOS 8 bug can delete all of your iCloud documents,251,unrelated
GCPD Solved Stolen Batmobile Case?,251,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,251,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,251,unrelated
Newly Discovered Mass Grave Linked to Missing Mexican Students,251,unrelated
Islamic State accused of using chlorine gas on Iraqi soldiers,251,unrelated
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,251,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",251,unrelated
"Batmobile stolen in Detroit? Good one, joker!",251,unrelated
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,251,unrelated
Mexico Says Missing Students Not Found In First Mass Graves,251,unrelated
Alleged audio of Michael Brown shooting released,251,unrelated
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,251,unrelated
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,251,unrelated
Chugging eggnog sends Utah man to hospital,251,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",251,unrelated
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',254,unrelated
Lebanon detains wife and son of Al-Baghdadi,254,unrelated
REPORT: Apple's Watch Will Come In 2 Storage Sizes,254,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,254,unrelated
Lebanon confirms holding ISIS chief’s kin,254,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,254,unrelated
"Islamic State leader's family detained by Lebanon, officials say",254,unrelated
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",254,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,254,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",254,unrelated
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,254,agree
BREAKING: British-born hostage 'KILLED in failed rescue attempt',254,unrelated
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,254,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,254,unrelated
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",254,unrelated
Spec leak suggests Apple Watch will be on par with Android Wear rivals,254,unrelated
The Arrest of the ISIS Leader's Wife and Son,254,unrelated
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",254,unrelated
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",254,unrelated
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,254,unrelated
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',254,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,254,unrelated
"Rumor: Apple Watch to feature 512MB of RAM, 4GB of storage",254,unrelated
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,254,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",254,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,254,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,254,unrelated
"Apple Watch Specs Tipped; Said to Feature 512MB RAM, 4GB of Storage",254,unrelated
Wife and child of Islamic State leader Baghdadi held in Lebanon,254,unrelated
Jordan king cites Clint Eastwood in revenge vow,254,unrelated
Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child,254,unrelated
Nun who had no idea she was pregnant gives birth after going to hospital with stomach pains,254,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",254,unrelated
Russian TV actor wakes up to find his testicles stolen,254,unrelated
Chinese advised to choose British-sounding names to get ahead,254,unrelated
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,254,unrelated
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,254,agree
Hospital: Man not being treated for Ebola in Kansas City,254,unrelated
Christian Bale in Talks to Play Steve Jobs (Exclusive),254,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',254,unrelated
You're Not Going to Become Weightless on January 4th,255,unrelated
"Dogs DO go to heaven… and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well",255,agree
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',255,agree
Pope Francis turns out not to have made pets in heaven comment,255,disagree
Report of quarantined Texas town NOT real; shared on a 'fake' news website,255,unrelated
"No, a Planetary Alignment on Jan. 4, 2015, Won’t Decrease Gravity",255,unrelated
"Planetary Alignment Decrease Gravity Hoax on Jan 4, 2015: ‘Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness’ in January is Totally Bogus",255,unrelated
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",255,unrelated
"NASA: Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness???",255,unrelated
Officials: Report That Area Town Is Under Ebola Quarantine Is False,258,unrelated
Michael Phelps’ alleged girlfriend says she was born intersex,258,unrelated
Banksy arrest hoax: Internet duped by fake report claiming that the street artist's identity has been revealed,258,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),258,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',258,unrelated
Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,258,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,258,unrelated
Met police denies reports of Banksy arrest,258,unrelated
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",258,unrelated
Media outlets identify 'Jihadi John',258,unrelated
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,258,unrelated
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,258,unrelated
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,258,unrelated
Dog abandoned at Scotland train station with suitcase,258,unrelated
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,258,unrelated
"No, Banksy hasn’t been arrested",258,unrelated
SEE IT: California homeless man uses $100 gift to give food to others,258,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,258,unrelated
Magic mushrooms found at Buckingham Palace,258,unrelated
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",258,unrelated
Star Wars: The Force Awakens to be released this summer?,258,unrelated
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,258,unrelated
SEE IT: NBC meteorologist Mike Seidel appears to relieve himself during broadcast; network says he was looking for phone,258,unrelated
Soldier shot in Ottawa at War Memorial,258,unrelated
Weatherman caught peeing live on camera,258,unrelated
Street Artist BANKSY Arrested? Again?,258,unrelated
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",258,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,258,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,258,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,258,unrelated
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,258,unrelated
"No, Banksy has not been arrested (sigh)",258,unrelated
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",258,unrelated
Homeland Security: No ISIL fighters on U.S. border,258,unrelated
Banksy arrest hoax: US website claims street artist caught in Watford,258,unrelated
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,258,unrelated
Purdon Ebola Hoax: ‘Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus’ Article is Fake,258,unrelated
"North Korean leader Kim Jong Un had ankle surgery, report says",258,unrelated
A Bunch Of People Thought Banksy Got Arrested But It Was A Hoax,258,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,258,unrelated
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),258,unrelated
Report of quarantined Texas town NOT real; shared on a 'fake' news website,258,unrelated
James Foley remembered as 'brave and tireless' journalist,258,unrelated
Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,258,unrelated
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,258,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,258,unrelated
Report: Apple Watch Will Need Charging Every Day,258,unrelated
Everyone chill! Banksy has NOT been arrested,258,unrelated
Mystery woman behind the 'richest hands on the internet' revealed: Former pornstar 'makes $5m a year unwrapping Disney toys on YouTube',258,unrelated
NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,258,unrelated
Graffiti Artist Banksy Arrested In London; Identity Revealed,258,unrelated
Weather Channel’s Mike Seidel was not caught with his pants down,258,unrelated
"Texas, Hold 'Em",258,unrelated
NBC weatherman caught urinating in the woods live on air,258,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,258,unrelated
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",258,unrelated
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',258,agree
REVEALED: Woman Behind $5 Million Per Year Youtube Channel Is a Former Porn Star  Read more at: http://nextshark.com/revealed-woman-behind-5-million-per-year-youtube-channel-is-a-former-porn-star/#rmns,258,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,258,disagree
Utah Man Hospitalized After Winning Eggnog Chugging Contest,258,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",260,unrelated
Ebola Scare in Kansas City,260,discuss
You may be able to make appointments at the Apple Store to try on the Apple Watch when it launches,260,unrelated
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),260,discuss
"Gold Apple Watch Edition Could Cost As Much As $1,200",260,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,263,unrelated
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",263,unrelated
Report: Secret Service Lied About White House Fence Jumper,263,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,263,unrelated
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,263,agree
White House Fence Jumper Pushed Past Female Guard,263,unrelated
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,263,agree
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",263,unrelated
‘Photo of slain IS leader’ reported to be doctored,263,agree
White House Fence Jumper Made It Further Into Building Than Reported,263,unrelated
Fence-jumper ran through much of main floor of White House: report,263,unrelated
White House Fence Jumper Actually Made It Pretty Far Inside,263,unrelated
Fence-jumper made it farther in White House than Secret Service let on,263,unrelated
Report: Fence jumper made it into East Room of White House,263,unrelated
White House fence-jumper made it far deeper into building than previously known,263,unrelated
Fence-jumper got farther into White House,263,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,263,unrelated
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,263,unrelated
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",263,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,263,unrelated
Hilarious: North Dakota Pays Special Tribute to President Obama,265,unrelated
North Dakota Names Landfill After Obama,265,unrelated
Son pays off his parents' mortgage in a heartwarming Christmas video,265,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,265,discuss
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",266,discuss
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,266,discuss
"Batmobile stolen in Detroit? Good one, joker!",266,discuss
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,266,discuss
Google Grows With $1.6 Billion in California Office Deals,267,unrelated
ISIS fighters ‘have contracted Ebola’,267,unrelated
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,267,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",267,unrelated
Iraqi media says ISIS militants have contracted Ebola,267,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,267,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,267,unrelated
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",267,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,267,unrelated
"No, there aren’t any Ebola cases in Iraq",267,unrelated
Two blokes dared to eat 20-year-old burger for charity,267,unrelated
Iraqi media: ISIS militants have contracted Ebola,267,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,267,unrelated
Amazon.com to open first physical store in Manhattan: DJ,267,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,267,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,267,unrelated
ISIS Militants Allegedly Contracted Ebola,267,unrelated
ISIS militants trick mother into ‘eating her kidnapped son’,267,unrelated
"No, a bird didn't poop on Vladimir Putin",267,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,267,unrelated
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",267,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,267,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,267,unrelated
Has Ebola infected Isis militants in Mosul?,267,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,267,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,267,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,267,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,267,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,267,unrelated
Isis militants claim to have killed US journalist James Foley,267,unrelated
ISIS Getting Ebola,267,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,267,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,267,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",267,unrelated
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,267,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",267,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,267,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',267,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,267,unrelated
Matt Taibbi on leave of absence from First Look Media,267,discuss
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,267,unrelated
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,267,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,267,unrelated
Setting the record straight on tor,267,unrelated
Alleged audio of Michael Brown shooting has surfaced,267,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",267,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,267,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,267,unrelated
Daash Ebola transferred to Mosul {Google Translate],267,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,267,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",267,unrelated
"Managua explosion not a meteorite, NASA suggests",269,unrelated
"NYPD to issue tickets instead of arrest for weed possession, report says",269,unrelated
"Suspected meteorite leaves crater in Managua, is linked to asteroid",269,unrelated
Meteorite strike in Nicaragua puzzles experts,269,unrelated
"Source: Pot in NYC may soon net just a ticket, not arrest",269,unrelated
Media outlets identify 'Jihadi John',269,unrelated
Marijuana May Soon Spark Just a Ticket in New York,269,unrelated
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,269,unrelated
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,269,unrelated
"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",269,unrelated
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,269,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",269,unrelated
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,269,unrelated
"Nun gives birth, intends to keep baby",269,unrelated
Founding Fathers-Era Time Capsule Found in Boston,269,unrelated
Report: Amazon to Launch Ad-Supported Streaming Service,269,unrelated
NYC relaxes response to marijuana possession,269,unrelated
Did a Meteorite Impact in Nicaragua over the Weekend?,269,unrelated
Dog abandoned at Scotland train station with suitcase,269,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,269,unrelated
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",269,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,269,unrelated
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,269,unrelated
Nicaragua says meteorite probable cause of blast in capital,269,unrelated
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",269,agree
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",269,unrelated
Dog found abandoned at Scottish train station with suitcase of belongings,269,unrelated
Lebanon confirms holding ISIS chief’s kin,269,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,269,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,269,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,269,unrelated
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",269,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,269,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,269,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,269,unrelated
Dog Found Abandoned With Suitcase Filled With His Belongings,269,unrelated
